isocode	concept	form	wordLength	longestClusterLength	vowConsRatio
pes	HOARFROST	bæɾfe ɾize	10	2	0.8076923076923077
pes	RAINBOW	ɾænɡinkæmɒːn	11	2	0.4444444444444445
pes	THUNDER	ɾæʔd	4	2	0.37499999999999994
pes	CURRENT (STREAM)	d͡ʒæɾæjɒːn	7	2	0.4230769230769231
pes	FOAM	kæf	3	1	0.5454545454545454
pes	DIRT	ɡel	3	1	0.5454545454545454
pes	DIRT	kesɒːfæt	7	2	0.5238095238095238
pes	LAKE	dæɾjɒːt͡ʃe	7	4	0.4230769230769231
pes	SWAMP	moɾdɒːb	6	3	0.2857142857142857
pes	SWAMP	bɒːtlɒːɣ	6	4	0.047619047619047616
pes	MOORLAND	bɒːtlɒːɣ	6	4	0.047619047619047616
pes	PASTURE	t͡ʃæmæn	5	2	0.5238095238095238
pes	FOREST	d͡ʒænɡæl	6	2	0.4230769230769231
pes	HILL	tæl	3	1	0.5454545454545454
pes	HILL	tæpːe	4	1	1.0
pes	ELEVATION	bolændi	7	2	0.7619047619047619
pes	MOUNTAIN	kuh	3	1	0.5454545454545454
pes	SUMMIT	ɣolːe	4	1	1.0
pes	CAVE	ɣɒːɾ	3	2	0.09090909090909091
pes	PRECIPICE	sæɾɒːziɾi	8	2	0.7619047619047619
pes	SPRING (OF WATER)	t͡ʃeʃme	5	2	0.5238095238095238
pes	RIVER	ɾud	3	1	0.5454545454545454
pes	SHORE	sɒːhel	5	2	0.37499999999999994
pes	SHORE	kæɾɒːne	6	2	0.6875
pes	COAST	sɒːhel	5	2	0.37499999999999994
pes	MAINLAND	xoʃki	5	2	0.6875
pes	SEA	dæɾjɒː	5	2	0.37499999999999994
pes	BAY	xælid͡ʒ	5	2	0.5238095238095238
pes	ISLAND	d͡ʒæziɾe	6	2	0.7619047619047619
pes	FLOWER	ɡol	3	1	0.5454545454545454
pes	GRASS	ælæf	4	1	1.0
pes	ROOT	ɾiʃe	4	1	1.0
pes	TREE	deɾæxt	6	2	0.5238095238095238
pes	TREE TRUNK	tæne	4	1	1.0
pes	BARK	tuʒ	3	1	0.5454545454545454
pes	BARK	pust	4	2	0.37499999999999994
pes	BRANCH	ʃɒːxe	4	2	0.5454545454545454
pes	LEAF	bæɾɡ	4	2	0.37499999999999994
pes	BIRCH	ɣɒːn	3	2	0.09090909090909091
pes	PINE	kɒːd͡ʒ	3	3	0.0625
pes	WILLOW	bid	3	1	0.5454545454545454
pes	FIR	senoubæɾ	8	1	1.0
pes	HORN (ANATOMY)	ʃɒːx	3	2	0.09090909090909091
pes	FEATHER	pæɾ	3	1	0.5454545454545454
pes	FUR	xæz	3	1	0.5454545454545454
pes	WING	pæɾ	3	1	0.5454545454545454
pes	WING	bɒːl	3	2	0.09090909090909091
pes	CLAW	t͡ʃænɡ	4	2	0.2857142857142857
pes	CLAW	pænd͡ʒe	5	3	0.5238095238095238
pes	PAW	pænd͡ʒe	5	3	0.5238095238095238
pes	TAIL	dom	3	1	0.5454545454545454
pes	EGG	toxm	4	2	0.37499999999999994
pes	NEST	lɒːne	4	2	0.5454545454545454
pes	LAIR	bænɒː	4	1	0.5454545454545454
pes	LAIR	sɒːxtemɒːn	8	3	0.23076923076923075
pes	ANIMAL	hejwɒːn	5	1	0.5454545454545454
pes	FLOCK (OF ANIMALS)	ɾæme	4	1	1.0
pes	COW	ɡɒːw	3	2	0.09090909090909091
pes	BULL	ɡɒːwe næɾ	8	2	0.5238095238095238
pes	HORSE	æsb	3	2	0.5454545454545454
pes	SHEEP	ɡusfænd	7	2	0.4230769230769231
pes	PIG	xuk	3	1	0.5454545454545454
pes	DOG	sæɡ	3	1	0.5454545454545454
pes	CAT	ɡoɾbe	5	2	0.6875
pes	BEAR	xeɾs	3	2	0.37499999999999994
pes	SQUIRREL	sænd͡ʒɒːb	6	4	0.23076923076923075
pes	ELK	ɡæwæzne ʃemɒːli	14	2	0.7222222222222222
pes	FOX	ɾubɒːh	5	2	0.37499999999999994
pes	HARE	xæɾɡuʃ	6	2	0.5238095238095238
pes	MOUSE	muʃ	3	1	0.5454545454545454
pes	WOLF	ɡoɾɡ	4	2	0.37499999999999994
pes	BIRD	pæɾænde	7	2	0.7619047619047619
pes	SWARM (OF BIRDS)	dæste	5	2	0.6875
pes	CHICKEN	moɾɣ	4	2	0.37499999999999994
pes	ROOSTER	xoɾus	5	1	0.6875
pes	GOOSE	ɣɒːz	3	2	0.09090909090909091
pes	EAGLE	oɣɒːb	4	2	0.5454545454545454
pes	DUCK	oɾdæk	5	2	0.6875
pes	DUCK	moɾɣɒːbi	7	3	0.5238095238095238
pes	OWL	d͡ʒoɣd	4	2	0.2857142857142857
pes	CRANE	duɾnɒː	5	2	0.37499999999999994
pes	CROW	zɒːɣ	3	2	0.09090909090909091
pes	CROW	kælɒːɣ	5	2	0.37499999999999994
pes	CUCKOO	fɒːxte	5	3	0.37499999999999994
pes	SWAN	ɣu	2	1	1.0
pes	FISH	mɒːhi	4	2	0.5454545454545454
pes	PERCH (FISH)	mɒːhije xɒːɾdɒːɾ	13	4	0.3055555555555556
pes	PIKE (FISH)	oɾdæke mɒːhiː	11	2	0.8076923076923077
pes	SNAKE	mɒːɾ	3	2	0.09090909090909091
pes	WORM	keɾm	4	2	0.37499999999999994
pes	SPIDER	ænkæbut	7	2	0.7619047619047619
pes	ANT	muɾt͡ʃe	5	3	0.5238095238095238
pes	LOUSE	ʃepeʃ	5	1	0.6875
pes	MOSQUITO	pæʃːe	4	1	1.0
pes	FLY (INSECT)	mæɡæs	5	1	0.6875
pes	BUTTERFLY	pæɾwɒːne	6	1	1.0
pes	BERRY	ɡile	4	1	1.0
pes	APPLE	sib	3	1	0.5454545454545454
pes	MUSHROOM	ɣɒːɾt͡ʃ	4	4	0.047619047619047616
pes	ONION	pijɒːz	5	2	0.37499999999999994
pes	SEED	bæzɾ	4	2	0.37499999999999994
pes	GRAIN	toxm	4	2	0.37499999999999994
pes	GRAIN	dɒːne	4	2	0.5454545454545454
pes	HAY	ælæfe xoʃk	10	2	0.8076923076923077
pes	SKIN (OF FRUIT)	pust	4	2	0.37499999999999994
pes	PIT (POTHOLE)	ɡoudɒːl	6	2	0.6875
pes	TRAP (PITFALL)	dɒːm	3	2	0.09090909090909091
pes	NOOSE	hælɣe	5	2	0.6875
pes	FOOTPRINT	ɾædː	3	1	1.0
pes	ASH	xɒːkestæɾ	8	2	0.4230769230769231
pes	IRON	ɒːhæn	4	1	0.5454545454545454
pes	GOLD	zæɾ	3	1	0.5454545454545454
pes	GOLD	tælɒː	4	1	0.5454545454545454
pes	SILVER	noɣɾe	5	2	0.6875
pes	COAL	zoɣɒːl	5	2	0.37499999999999994
pes	GLASS	ʃiʃe	4	1	1.0
pes	CLAY	ɡel	3	1	0.5454545454545454
pes	SAND	ʃen	3	1	0.5454545454545454
pes	SAND	mɒːse	4	2	0.5454545454545454
pes	PERSON	ɒːdæm	4	1	0.5454545454545454
pes	PERSON	ensɒːn	4	3	0.37499999999999994
pes	MAN	mæɾd	4	2	0.37499999999999994
pes	WOMAN	zæn	3	1	0.5454545454545454
pes	CHILD (YOUNG HUMAN)	bætt͡ʃe	5	3	0.5238095238095238
pes	CHILD (YOUNG HUMAN)	kudæk	5	1	0.6875
pes	BOY	pesæɾ	5	1	0.6875
pes	GIRL	doxtæɾ	6	2	0.5238095238095238
pes	FAMILY	fɒːmil	5	2	0.37499999999999994
pes	FAMILY	xɒːnewɒːde	8	2	0.5238095238095238
pes	GRANDFATHER	pedæɾbozoɾɡ	11	2	0.5833333333333334
pes	GRANDMOTHER	mɒːdæɾbozoɾɡ	11	2	0.4444444444444445
pes	PARENTS	wɒːledejn	8	2	0.4230769230769231
pes	PARENTS	pedæɾomɒːdæɾ	11	2	0.6774193548387097
pes	FATHER	pedæɾ	5	1	0.6875
pes	MOTHER	mɒːdæɾ	5	2	0.37499999999999994
pes	SON	pesæɾ	5	1	0.6875
pes	DAUGHTER	doxtæɾ	6	2	0.5238095238095238
pes	BROTHER	bæɾɒːdæɾ	7	2	0.5238095238095238
pes	SISTER	xɒːhæɾ	5	2	0.37499999999999994
pes	UNCLE	æmu	3	1	1.8333333333333335
pes	UNCLE	dɒːji	4	2	0.5454545454545454
pes	AUNT	æmːe	3	1	1.8333333333333335
pes	AUNT	xɒːle	4	2	0.5454545454545454
pes	HUSBAND	hæmsæɾ	5	2	0.5238095238095238
pes	WIFE	hæmsæɾ	5	2	0.5238095238095238
pes	JOY	ʃɒːdi	4	2	0.5454545454545454
pes	LAUGHTER	xænde	5	2	0.6875
pes	LAUGHTER	ɣɒːhɣɒːh	6	4	0.047619047619047616
pes	HAPPINESS	eɣbɒːl	5	3	0.37499999999999994
pes	GRIEF	ɣæm	3	1	0.5454545454545454
pes	GRIEF	ɣosːe	4	1	1.0
pes	SPIRIT	ɾuh	3	1	0.5454545454545454
pes	THOUGHT	fekɾ	4	2	0.37499999999999994
pes	MEMORY	hɒːfeze	6	2	0.6875
pes	MIND	huʃ	3	1	0.5454545454545454
pes	MEANING	mæʔnɒː	5	2	0.37499999999999994
pes	MEANING	mæfhum	5	2	0.5238095238095238
pes	REASON	sæbæb	5	1	0.6875
pes	REASON	dælil	5	1	0.6875
pes	TRUTH	hæɣiɣæt	7	1	0.7619047619047619
pes	CONVERSATION	sohbæt	6	2	0.5238095238095238
pes	CONVERSATION	ɡoftoɡu	7	2	0.7619047619047619
pes	FAIRY TALE	ɣesːe	4	1	1.0
pes	FAIRY TALE	æfsɒːne	5	3	0.6875
pes	STORY	dɒːstɒːn	6	4	0.047619047619047616
pes	MESSAGE	xæbæɾ	5	1	0.6875
pes	NEWS	xæbæɾe tɒːze	11	2	0.8076923076923077
pes	NAME	esm	3	2	0.5454545454545454
pes	SPEECH	soxæn	5	1	0.6875
pes	LANGUAGE	zæbɒːn	5	2	0.37499999999999994
pes	VOICE	sedɒː	4	1	0.5454545454545454
pes	WORD	kæleme	6	1	1.0
pes	SIGN	neʃɒːn	5	2	0.37499999999999994
pes	SIGN	ælɒːmæt	6	2	0.6875
pes	CALL (APPEAL)	sedɒː	4	1	0.5454545454545454
pes	NOISE	hæjɒːhu	6	2	0.6875
pes	SOUND OR NOISE	sedɒː	4	1	0.5454545454545454
pes	TONE (MUSIC)	ɒːhænɡ	5	2	0.37499999999999994
pes	SONG	ɒːwɒːz	4	2	0.09090909090909091
pes	SONG	tæɾɒːne	6	2	0.6875
pes	QUIET	ɒːɾɒːmeʃ	6	2	0.37499999999999994
pes	PEOPLE	xælɣ	4	2	0.37499999999999994
pes	WORK (LABOUR)	kɒːɾ	3	2	0.09090909090909091
pes	GUEST	mehmɒːn	6	3	0.2857142857142857
pes	GIFT	hædije	6	1	1.0
pes	GAME	bɒːzi	4	2	0.5454545454545454
pes	COMPANIONSHIP	d͡ʒæmʔijæt	8	2	0.5161290322580645
pes	FRIEND	dust	4	2	0.37499999999999994
pes	COUNT (QUANTITY)	edːe	3	0	11.0
pes	COUNT (QUANTITY)	ʃomɒːɾ	5	2	0.37499999999999994
pes	KIND (THING)	nouʔ	4	1	1.0
pes	PIECE	tekːe	4	1	1.0
pes	PIECE	ɣetʔe	5	2	0.6875
pes	PART	bæxʃ	3	1	1.0
pes	PART	ɣesmæt	6	2	0.5238095238095238
pes	HALF	nim	3	1	0.5454545454545454
pes	CIRCLE	hælɣe	5	2	0.6875
pes	CIRCLE	dɒːjeɾe	6	2	0.6875
pes	CROSS	sælib	5	1	0.6875
pes	LINE	xætː	3	1	0.5454545454545454
pes	LINE	sætɾ	4	2	0.37499999999999994
pes	STROKE (OF PEN)	xætː	3	1	0.5454545454545454
pes	GAP (DISTANCE)	fɒːsele	6	2	0.6875
pes	DISTANCE	mosɒːfæt	7	2	0.5238095238095238
pes	AREA	mæntæɣe	7	2	0.7619047619047619
pes	SPACE (AVAILABLE)	ɡond͡ʒɒːjeʃ	8	4	0.3548387096774194
pes	PLACE (POSITION)	d͡ʒɒː	2	2	0.09090909090909091
pes	PLACE (POSITION)	mæhælː	5	1	0.6875
pes	PLACE (POSITION)	mækɒːn	5	2	0.37499999999999994
pes	SIDE	tæɾæf	5	1	0.6875
pes	MIDDLE	wæsæt	5	1	0.6875
pes	MIDDLE	mijɒːn	5	2	0.37499999999999994
pes	ITEM	t͡ʃiz	3	2	0.37499999999999994
pes	THING	t͡ʃiz	3	2	0.37499999999999994
pes	FRINGE	kenɒːɾ	5	2	0.37499999999999994
pes	FRINGE	hɒːʃije	6	2	0.6875
pes	EDGE	læbe	4	1	1.0
pes	CORNER	ɡuʃe	4	1	1.0
pes	TIP (OF OBJECT)	sæɾ	3	1	0.5454545454545454
pes	TIP (OF OBJECT)	nok	3	1	0.5454545454545454
pes	END (OF SPACE)	tæh	3	1	0.5454545454545454
pes	END (OF SPACE)	ɒːxeɾ	4	1	0.5454545454545454
pes	HOLE	suɾɒːx	5	2	0.37499999999999994
pes	PATTERN	næɣʃ	3	1	1.0
pes	SIZE (OF OBJECT)	ɣædː	3	1	1.0
pes	SIZE (OF OBJECT)	bozoɾɡi	7	2	0.7619047619047619
pes	LENGTH	tul	3	1	0.5454545454545454
pes	HEIGHT	bolændi	7	2	0.7619047619047619
pes	WEIGHT	wæzn	4	2	0.37499999999999994
pes	AMOUNT	meɣdɒːɾ	6	3	0.2857142857142857
pes	AMOUNT	ændɒːze	6	3	0.6875
pes	HEAP	tude	4	1	1.0
pes	BOAT	ɣɒːjeɣ	5	2	0.37499999999999994
pes	PADDLE	pɒːɾu	4	2	0.5454545454545454
pes	SLED	suɾtme	6	3	0.5238095238095238
pes	SKI	eski	4	2	1.0
pes	CAMPFIRE	ɒːtæʃ	4	1	0.5454545454545454
pes	LOAD	bɒːɾ	3	2	0.09090909090909091
pes	LOAD	sænɡini	7	2	0.7619047619047619
pes	WALK (MANNER)	ɾɒːh ɾæftæn	10	3	0.3548387096774194
pes	STEP	ɣædæm	5	1	0.6875
pes	NORTH	ʃemɒːl	5	2	0.37499999999999994
pes	SOUTH	d͡ʒænub	5	2	0.5238095238095238
pes	WEST	ɣæɾb	4	2	0.37499999999999994
pes	EAST	ʃæɾɣ	4	2	0.37499999999999994
pes	WOOD	t͡ʃub	3	2	0.37499999999999994
pes	BOARD	tæxte	5	2	0.6875
pes	SLAB	sæfhe	4	2	0.6875
pes	SUPPORT (OF OBJECT)	tækije	6	1	1.0
pes	POST	mile	4	1	1.0
pes	STICK	t͡ʃub	3	2	0.37499999999999994
pes	TUBE	lule	4	1	1.0
pes	HOUSE	mænzel	6	2	0.5238095238095238
pes	HOME	xɒːne	4	2	0.5454545454545454
pes	HOME	kɒːʃɒːne	6	3	0.37499999999999994
pes	STOVE	boxɒːɾi	6	2	0.6875
pes	FLOOR	kæfe otɒːɣ	9	2	0.7619047619047619
pes	TABLE	miz	3	1	0.5454545454545454
pes	CHAIR	sændæli	7	2	0.7619047619047619
pes	CRADLE	ɡæhwɒːɾe	6	1	1.0
pes	BED	tæxtexɒːb	8	2	0.4230769230769231
pes	SHELF	ɣæfæse	6	1	1.0
pes	BOX	sænduɣ	6	2	0.5238095238095238
pes	WINDOW	pænd͡ʒæɾe	7	3	0.6153846153846154
pes	DOOR	dæɾ	3	1	0.5454545454545454
pes	DOOR	dæɾb	4	2	0.37499999999999994
pes	GATE	dæɾwɒːze	6	1	1.0
pes	FENCE	hesɒːɾ	5	2	0.37499999999999994
pes	ROOF	bɒːm	3	2	0.09090909090909091
pes	LADDER	næɾdbɒːn	7	4	0.23076923076923075
pes	BROOM	d͡ʒɒːɾu	4	3	0.37499999999999994
pes	SPADE	bil	3	1	0.5454545454545454
pes	SHOVEL	bil	3	1	0.5454545454545454
pes	SHOVEL	pɒːɾu	4	2	0.5454545454545454
pes	FORK	t͡ʃænɡɒːl	6	3	0.23076923076923075
pes	SPOON	ɣɒːʃoɣ	5	2	0.37499999999999994
pes	KNIFE	kɒːɾd	4	3	0.0625
pes	NAIL (TOOL)	mix	3	1	0.5454545454545454
pes	NET	tuɾ	3	1	0.5454545454545454
pes	NET	ʃæbæke	6	1	1.0
pes	HOOK	ɣolːɒːb	5	2	0.37499999999999994
pes	HANDLE	dæste	5	2	0.6875
pes	LOCK	ɣofl	4	2	0.37499999999999994
pes	PICTURE	æks	2	2	0.5454545454545454
pes	PICTURE	tæswiɾ	5	1	1.0
pes	IDOL	tændis	6	2	0.5238095238095238
pes	DOLL	æɾusæk	6	1	1.0
pes	POUCH	kise	4	1	1.0
pes	BUNDLE	bæste	5	2	0.6875
pes	BAG	kif	3	1	0.5454545454545454
pes	BUCKET	sætl	4	2	0.37499999999999994
pes	LID (COVER, CAP)	dæɾ	3	1	0.5454545454545454
pes	DISH	zæɾf	4	2	0.37499999999999994
pes	SACK	ɡuni	4	1	1.0
pes	CUP	fend͡ʒɒːn	6	4	0.23076923076923075
pes	POT	diɡ	3	1	0.5454545454545454
pes	POT	ɣɒːblæme	7	3	0.5238095238095238
pes	KETTLE	diɡ	3	1	0.5454545454545454
pes	MEAL	xoɾɒːk	5	2	0.37499999999999994
pes	FOOD	ɣæzɒː	4	1	0.5454545454545454
pes	MEAT	ɡuʃt	4	2	0.37499999999999994
pes	MUSH	feɾeni	6	1	1.0
pes	MUSH	hæɾiɾe	6	1	1.0
pes	BREAD	nɒːn	3	2	0.09090909090909091
pes	SLICE	ɣɒːt͡ʃ	3	3	0.0625
pes	SLICE	læzɡe	5	2	0.6875
pes	FAT (ORGANIC SUBSTANCE)	t͡ʃæɾbi	5	2	0.5238095238095238
pes	BUTTER	kæɾe	4	1	1.0
pes	OIL (ORGANIC SUBSTANCE)	ɾouɣæn	6	1	1.0
pes	SALT	næmæk	5	1	0.6875
pes	SOUP	ɒːʃ	2	1	0.16666666666666669
pes	SOUP	sup	3	1	0.5454545454545454
pes	HONEY	æsæl	4	1	1.0
pes	MILK	ʃiɾ	3	1	0.5454545454545454
pes	TEA	t͡ʃɒːj	3	3	0.0625
pes	LEATHER	t͡ʃæɾm	4	2	0.2857142857142857
pes	WOOL	pæʃm	4	2	0.37499999999999994
pes	CLOTH	pɒːɾt͡ʃe	5	4	0.2857142857142857
pes	NEEDLE (FOR SEWING)	suzæn	5	1	0.6875
pes	THREAD	næx	3	1	0.5454545454545454
pes	BUTTON	dokme	5	2	0.6875
pes	KNOT	ɡeɾeh	5	1	0.6875
pes	PAINT (PIGMENTS)	ɾænɡ	4	2	0.37499999999999994
pes	CLOTHES	lebɒːs	5	2	0.37499999999999994
pes	CLOTHES	puʃɒːk	5	2	0.37499999999999994
pes	SHIRT	piɾɒːhæn	7	2	0.5238095238095238
pes	COLLAR	jæɣe	4	1	1.0
pes	SLEEVE	ɒːstin	5	2	0.37499999999999994
pes	TROUSERS	ʃælwɒːɾ	5	1	0.5454545454545454
pes	BELT	kæmæɾbænd	9	2	0.5161290322580645
pes	CAP	kolɒːh	5	2	0.37499999999999994
pes	SHOE	kæfʃ	3	1	1.0
pes	BOOT	t͡ʃækme	5	2	0.5238095238095238
pes	RING	hælɣe	5	2	0.6875
pes	RING	ænɡoʃtæɾ	8	2	0.6153846153846154
pes	RIBBON	næwɒːɾ	5	2	0.37499999999999994
pes	RIBBON	ɾubɒːn	5	2	0.37499999999999994
pes	COMB	ʃɒːne	4	2	0.5454545454545454
pes	MIRROR	ɒːjæne	5	1	1.0
pes	STRAP	tæsme	5	2	0.6875
pes	STRING	ɾismɒːn	6	3	0.2857142857142857
pes	LEASH	ɣælːɒːde	6	2	0.6875
pes	BLANKET	pætu	4	1	1.0
pes	PILLOW	bɒːleʃ	5	2	0.37499999999999994
pes	TOWEL	houle	5	1	1.4545454545454546
pes	STRENGTH	zuɾ	3	1	0.5454545454545454
pes	HEALTHY	sælɒːmæti	8	2	0.7619047619047619
pes	HEALTHY	tændoɾosti	10	2	0.6774193548387097
pes	DISEASE	bimɒːɾi	6	2	0.6875
pes	PAIN	dæɾd	4	2	0.37499999999999994
pes	WOUND	zæxm	4	2	0.37499999999999994
pes	FEVER	tæb	3	1	0.5454545454545454
pes	MEDICINE	dɒːɾu	4	2	0.5454545454545454
pes	BRIDGE	pol	3	1	0.5454545454545454
pes	WELL	t͡ʃɒːh	3	3	0.0625
pes	PATH	ɾɒːh	3	2	0.09090909090909091
pes	PATH OR ROAD	ɾɒːh	3	2	0.09090909090909091
pes	PATH OR ROAD	tæɾiɣ	5	1	0.6875
pes	ROAD	ɾɒːh	3	2	0.09090909090909091
pes	ROAD	d͡ʒɒːdːe	4	2	0.5454545454545454
pes	VILLAGE	deh	3	1	0.5454545454545454
pes	VILLAGE	ɾustɒː	5	2	0.37499999999999994
pes	TOWN	ʃæhɾ	4	2	0.37499999999999994
pes	LETTER	nɒːme	4	2	0.5454545454545454
pes	BOOK	ketɒːb	5	2	0.37499999999999994
pes	CHARACTER	hæɾf	4	2	0.37499999999999994
pes	NEWSPAPER	ɾuznɒːme	7	3	0.5238095238095238
pes	LIFE	omɾ	3	2	0.5454545454545454
pes	LIFE	zendeɡi	7	2	0.7619047619047619
pes	DEATH	mæɾɡ	4	2	0.37499999999999994
pes	GRAVE	ɡuɾ	3	1	0.5454545454545454
pes	GRAVE	mæzɒːɾ	5	2	0.37499999999999994
pes	CHURCH	kelisɒː	6	1	0.6875
pes	SIN	bezeh	5	1	0.6875
pes	SIN	ɡonɒːh	5	2	0.37499999999999994
pes	GOD	xodɒː	4	1	0.5454545454545454
pes	WORKER	kɒːɾɡæɾ	6	3	0.2857142857142857
pes	BOSS	ɾæʔis	5	1	0.6875
pes	MASTER	ostɒːd	5	3	0.37499999999999994
pes	PHYSICIAN	pezeʃk	6	2	0.5238095238095238
pes	TEACHER	moʔælːem	7	1	0.7619047619047619
pes	TEACHER	ɒːmuzɡɒːɾ	7	3	0.2857142857142857
pes	MONEY	pul	3	1	0.5454545454545454
pes	BUSINESS	kɒːɾ	3	2	0.09090909090909091
pes	BUSINESS	biznes	6	2	0.5238095238095238
pes	SHOP	dokːɒːn	5	2	0.37499999999999994
pes	SHOP	mæɣɒːze	6	2	0.6875
pes	PRICE	bæhɒː	4	1	0.5454545454545454
pes	PRICE	ɣimæt	5	1	0.6875
pes	WARE	d͡ʒens	3	2	0.2857142857142857
pes	WARE	kɒːlɒː	4	2	0.09090909090909091
pes	BENEFIT	mæzijːæt	7	1	1.0
pes	BENEFIT	emtijɒːz	7	2	0.5238095238095238
pes	WEALTH	mɒːl	3	2	0.09090909090909091
pes	WEALTH	sæɾwæt	5	1	1.0
pes	WORLD	donjɒː	5	2	0.37499999999999994
pes	COUNTRY	keʃwæɾ	5	1	1.0
pes	COUNTRY	mæmlækæt	8	2	0.6153846153846154
pes	STATE (POLITICS)	doulæt	6	1	1.0
pes	KING	ʃɒːh	3	2	0.09090909090909091
pes	KING	pɒːdeʃɒːh	7	2	0.2857142857142857
pes	POWER	ɣodɾæt	6	2	0.5238095238095238
pes	POWER	extijɒːɾ	7	2	0.5238095238095238
pes	BORDER	mæɾz	4	2	0.37499999999999994
pes	WAR	d͡ʒænɡ	4	2	0.2857142857142857
pes	ENEMY	doʃmæn	6	2	0.5238095238095238
pes	VIOLENCE	zuɾ	3	1	0.5454545454545454
pes	VIOLENCE	xoʃunæt	7	1	0.7619047619047619
pes	BOW	kæmɒːn	5	2	0.37499999999999994
pes	ARROW	tiɾ	3	1	0.5454545454545454
pes	GUN	tofænɡ	6	2	0.5238095238095238
pes	MISTAKE	ɣælæt	5	1	0.6875
pes	MISTAKE	eʃtebɒːh	7	2	0.5238095238095238
pes	UNTRUTH	doɾuɣ	5	1	0.6875
pes	DAMAGE (INJURY)	ɒːsib	4	1	0.5454545454545454
pes	DAMAGE (INJURY)	xesɒːɾæt	7	2	0.5238095238095238
pes	BAD LUCK	bælɒː	4	1	0.5454545454545454
pes	FAULT	ɡonɒːh	5	2	0.37499999999999994
pes	FAULT	tæɣsiɾ	5	2	0.5238095238095238
pes	AGE	senː	3	1	0.5454545454545454
pes	AGE	omɾ	3	2	0.5454545454545454
pes	END (OF TIME)	entehɒː	6	2	0.6875
pes	TIME	wæɣt	4	2	0.37499999999999994
pes	TIME	zæmɒːn	5	2	0.37499999999999994
pes	DAY (NOT NIGHT)	ɾuz	3	1	0.5454545454545454
pes	MORNING	sobh	3	2	0.37499999999999994
pes	MIDDAY	zohɾ	4	2	0.37499999999999994
pes	EVENING	ʃæb	3	1	0.5454545454545454
pes	EVENING	æsɾ	3	2	0.5454545454545454
pes	NIGHT	ʃæb	3	1	0.5454545454545454
pes	WEEK	hæfte	5	2	0.6875
pes	MONTH	mɒːh	3	2	0.09090909090909091
pes	YEAR	sɒːl	3	2	0.09090909090909091
pes	SPRINGTIME	bæhɒːɾ	5	2	0.37499999999999994
pes	SUMMER	tɒːbestɒːn	8	3	0.23076923076923075
pes	AUTUMN	pɒːjiz	5	2	0.37499999999999994
pes	WINTER	zemestɒːn	8	3	0.4230769230769231
pes	JANUARY	ʒɒːnwije	6	1	1.0
pes	FEBRUARY	fewɾije	7	2	0.7619047619047619
pes	MARCH	mɒːɾs	3	3	0.0625
pes	APRIL	ɒːwɾil	5	2	0.37499999999999994
pes	MAY (MONTH)	me	2	1	1.0
pes	JUNE	ʒuʔæn	5	1	0.6875
pes	JULY	ʒuje	4	1	1.0
pes	AUGUST	ut	2	1	1.0
pes	SEPTEMBER	septɒːmbɾ	8	5	0.1935483870967742
pes	OCTOBER	oktobɾ	6	2	0.5238095238095238
pes	NOVEMBER	nowɒːmbɾ	7	4	0.23076923076923075
pes	DECEMBER	desɒːmbɾ	7	4	0.23076923076923075
pes	MONDAY	doʃæmbe	7	2	0.7619047619047619
pes	TUESDAY	seʃæmbe	7	2	0.7619047619047619
pes	WEDNESDAY	t͡ʃæhɒːɾʃæmbe	9	2	0.6153846153846154
pes	THURSDAY	pænd͡ʒʃæmbe	8	2	0.6153846153846154
pes	FRIDAY	d͡ʒomʔe	5	2	0.5238095238095238
pes	SATURDAY	ʃæmbe	5	2	0.6875
pes	SUNDAY	jekʃæmbe	7	2	1.0
pes	BIG	bozoɾɡ	6	2	0.5238095238095238
pes	SMALL	kut͡ʃæk	5	2	0.5238095238095238
pes	LONG	bolænd	6	2	0.5238095238095238
pes	SHORT	kutɒːh	5	2	0.37499999999999994
pes	WIDE	pæhn	4	2	0.37499999999999994
pes	NARROW	tænɡ	4	2	0.37499999999999994
pes	NARROW	nɒːzok	5	2	0.37499999999999994
pes	DENSE	t͡ʃeɡɒːl	5	2	0.2857142857142857
pes	DENSE	æmbuh	5	2	0.6875
pes	THICK	zæxim	5	1	0.6875
pes	THIN (OF SHAPE OF OBJECT)	nɒːzok	5	2	0.37499999999999994
pes	FINE OR THIN	ɾiz	3	1	0.5454545454545454
pes	FINE OR THIN	bɒːɾik	5	2	0.37499999999999994
pes	SOLID	mohkæm	6	2	0.5238095238095238
pes	FLAT	sɒːf	3	2	0.09090909090909091
pes	FLAT	mosætːæh	7	1	0.7619047619047619
pes	SMOOTH	liz	3	1	0.5454545454545454
pes	HARD	seft	4	2	0.37499999999999994
pes	SOFT	næɾm	4	2	0.37499999999999994
pes	SOFT	molɒːjem	7	2	0.5238095238095238
pes	ROUND	ɡeɾd	4	2	0.37499999999999994
pes	POINTED	tiz	3	1	0.5454545454545454
pes	POINTED	noktiz	6	2	0.5238095238095238
pes	SHARP	tiz	3	1	0.5454545454545454
pes	SHARP	borænde	7	2	0.7619047619047619
pes	BLUNT	kond	4	2	0.37499999999999994
pes	HEAVY	sænɡin	6	2	0.5238095238095238
pes	BEAUTIFUL	zibɒː	4	1	0.5454545454545454
pes	HOT	dɒːɣ	3	2	0.09090909090909091
pes	WARM	ɡæɾm	4	2	0.37499999999999994
pes	COLD	sæɾd	4	2	0.37499999999999994
